Date,Name,Temp Air,Humidity,L2kWh (Meas),,,,
04/04/2024,Block A Flat 8-D,16.6,47,0,,,,
05/04/2024,Block A Flat 8-D,16.4,48,0,,,,
10/04/2024,Block A Flat 8-D,16.4,48,0,,,,
24/04/2024,Block A Flat 8-E,20.4,46,0,,,,
16/04/2024,Block A Flat 8-E,20.1,50,0,,,,
17/04/2024,Block A Flat 8-E,20.1,52,0,,,,
14/04/2024,Block A Flat 8-E,20,55,0,,,,
18/04/2024,Block A Flat 8-E,20,54,0,,,,
19/04/2024,Block A Flat 8-E,19.7,52,0,,,,
15/04/2024,Block A Flat 8-E,19.6,53,0,,,,
20/04/2024,Block A Flat 8-E,19.6,48,0,,,,
11/04/2024,Block A Flat 8-E,19,61,0,,,,
09/04/2024,Block A Flat 8-E,18.3,56,0,,,,
25/04/2024,Block A Flat 8-F,20.8,49,0,,,,
12/04/2024,Block A Flat 8-F,20.7,70,0,,,,
13/04/2024,Block A Flat 8-F,20.6,71,0,,,,
26/04/2024,Block A Flat 8-F,20.6,45,0,,,,
27/04/2024,Block A Flat 8-F,20.6,45,0,,,,
14/04/2024,Block A Flat 8-F,20.5,67,0,,,,
16/04/2024,Block A Flat 8-F,20.4,58,0,,,,
28/04/2024,Block A Flat 8-F,20.4,48,0,,,,
15/04/2024,Block A Flat 8-F,20.3,63,0,,,,
29/04/2024,Block A Flat 8-F,20.3,53,0,,,,
18/04/2024,Block A Flat 8-F,20.2,59,0,,,,
30/04/2024,Block A Flat 8-F,20.2,53,0,,,,
20/04/2024,Block A Flat 8-F,19.9,50,0,,,,
22/04/2024,Block A Flat 8-F,19.9,55,0,,,,
01/04/2024,Block A Flat 8-F,19.6,55,0,,,,
07/04/2024,Block A Flat 8-F,19.6,61,0,,,,
02/04/2024,Block A Flat 8-F,19,64,0,,,,
23/04/2024,Block A Flat 8-F,19,45,0,,,,
14/04/2024,Block A Flat 9 Kitchen,21.7,54,0,,,,
13/04/2024,Block A Flat 9 Kitchen,21.6,62,0,,,,
15/04/2024,Block A Flat 9 Kitchen,21.6,51,0,,,,
16/04/2024,Block A Flat 9 Kitchen,21.6,49,0,,,,
12/04/2024,Block A Flat 9 Kitchen,21.3,68,0,,,,
11/04/2024,Block A Flat 9 Kitchen,20.8,63,0,,,,
17/04/2024,Block A Flat 9 Kitchen,20.4,44,0,,,,
22/04/2024,Block A Flat 9 Kitchen,19.7,61,0,,,,
09/04/2024,Block A Flat 9 Kitchen,19.6,62,0,,,,
29/04/2024,Block A Flat 9 Kitchen,19.4,53,0,,,,
24/04/2024,Block A Flat 9 Kitchen,19.3,39,0,,,,
27/04/2024,Block A Flat 9 Kitchen,19.3,40,0,,,,
28/04/2024,Block A Flat 9 Kitchen,19.2,44,0,,,,
07/04/2024,Block A Flat 9 Kitchen,19.1,56,0,,,,
10/04/2024,Block A Flat 9 Kitchen,18.8,59,0,,,,
21/04/2024,Block A Flat 9 Kitchen,18.9,53,0,,,,
12/04/2024,Block A Flat 9-A,20.2,82,0,,,,
13/04/2024,Block A Flat 9-A,20.2,77,0,,,,
11/04/2024,Block A Flat 9-A,19.9,78,0,,,,
07/04/2024,Block A Flat 9-A,19.8,69,0,,,,
14/04/2024,Block A Flat 9-A,19.7,73,0,,,,
08/04/2024,Block A Flat 9-A,19.5,69,0,,,,
09/04/2024,Block A Flat 9-A,19.5,73,0,,,,
10/04/2024,Block A Flat 9-A,19,71,0,,,,
15/04/2024,Block A Flat 9-A,19,71,0,,,,
30/04/2024,Block A Flat 9-A,18.8,79,0,,,,
25/04/2024,Block A Flat 9-A,18.7,67,0,,,,
27/04/2024,Block A Flat 9-A,18.7,68,0,,,,
29/04/2024,Block A Flat 9-A,18.7,73,0,,,,
16/04/2024,Block A Flat 9-A,18.6,70,0,,,,
21/04/2024,Block A Flat 9-A,18.6,74,0,,,,
26/04/2024,Block A Flat 9-A,18.6,66,0,,,,
22/04/2024,Block A Flat 9-A,18.5,72,0,,,,
19/04/2024,Block A Flat 9-A,18.4,74,0,,,,
28/04/2024,Block A Flat 9-A,18.4,67,0,,,,
20/04/2024,Block A Flat 9-A,18.3,75,0,,,,
17/04/2024,Block A Flat 9-A,18.2,66,0,,,,
18/04/2024,Block A Flat 9-A,18.2,71,0,,,,
23/04/2024,Block A Flat 9-A,18,65,0,,,,
24/04/2024,Block A Flat 9-A,18,62,0,,,,
29/04/2024,Block A Flat 9-B,20.8,60,0,,,,
30/04/2024,Block A Flat 9-B,20.6,57,0,,,,
27/04/2024,Block A Flat 9-B,20.4,63,0,,,,
22/04/2024,Block A Flat 9-B,19.8,59,0,,,,
26/04/2024,Block A Flat 9-B,19.7,54,0,,,,
21/04/2024,Block A Flat 9-B,19.5,54,0,,,,
20/04/2024,Block A Flat 9-B,19.4,48,0,,,,
19/04/2024,Block A Flat 9-B,18.8,43,0,,,,
01/04/2024,Block A Flat 9-B,17.8,48,0,,,,
04/04/2024,Block A Flat 9-B,17.8,53,0,,,,
02/04/2024,Block A Flat 9-B,17.4,52,0,,,,
03/04/2024,Block A Flat 9-B,17.2,52,0,,,,
30/04/2024,Block A Flat 9-C,19.8,50,0,,,,
28/04/2024,Block A Flat 9-C,19.3,43,0,,,,
29/04/2024,Block A Flat 9-C,19.2,49,0,,,,
20/04/2024,Block A Flat 9-C,19.1,45,0,,,,
25/04/2024,Block A Flat 9-C,18.2,41,0,,,,
12/04/2024,Block A Flat 9-C,18,63,0,,,,
11/04/2024,Block A Flat 9-C,17.4,58,0,,,,
06/04/2024,Block A Flat 9-C,16.8,57,0,,,,
01/04/2024,Block A Flat 9-C,16.6,52,0,,,,
07/04/2024,Block A Flat 9-C,16.5,48,0,,,,
02/04/2024,Block A Flat 9-C,16.1,56,0,,,,
03/04/2024,Block A Flat 9-C,16,56,0,,,,
05/04/2024,Block A Flat 9-C,16,52,0,,,,
04/04/2024,Block A Flat 9-C,15.5,47,0,,,,
12/04/2024,Block A Flat 9-D,20.8,63,0,,,,
26/04/2024,Block A Flat 9-D,20.3,46,0,,,,
22/04/2024,Block A Flat 9-D,20.2,54,0,,,,
25/04/2024,Block A Flat 9-D,20.2,46,0,,,,
11/04/2024,Block A Flat 9-D,20.1,61,0,,,,
23/04/2024,Block A Flat 9-D,20.1,50,0,,,,
29/04/2024,Block A Flat 9-D,20.1,49,0,,,,
24/04/2024,Block A Flat 9-D,19.8,44,0,,,,
13/04/2024,Block A Flat 9-D,19.6,52,0,,,,
16/04/2024,Block A Flat 9-D,19.5,46,0,,,,
21/04/2024,Block A Flat 9-D,19.5,53,0,,,,
17/04/2024,Block A Flat 9-D,19.3,47,0,,,,
27/04/2024,Block A Flat 9-D,19.3,46,0,,,,
09/04/2024,Block A Flat 9-D,19.2,57,0,,,,
06/04/2024,Block A Flat 9-D,18.9,56,0,,,,
19/04/2024,Block A Flat 9-D,18.9,51,0,,,,
14/04/2024,Block A Flat 9-D,18.7,44,0,,,,
03/04/2024,Block A Flat 9-D,18.6,54,0,,,,
05/04/2024,Block A Flat 9-D,18.4,51,0,,,,
10/04/2024,Block A Flat 9-D,18.3,56,0,,,,
15/04/2024,Block A Flat 9-D,18.2,42,0,,,,
07/04/2024,Block A Flat 9-D,18,53,0,,,,
16/04/2024,Block A Flat 9-E,21.3,46,0,,,,
15/04/2024,Block A Flat 9-E,21,49,0,,,,
12/04/2024,Block A Flat 9-E,20.5,67,0,,,,
17/04/2024,Block A Flat 9-E,20.5,47,0,,,,
14/04/2024,Block A Flat 9-E,20.2,47,0,,,,
24/04/2024,Block A Flat 9-E,20.2,46,0,,,,
19/04/2024,Block A Flat 9-E,20,51,0,,,,
30/04/2024,Block A Flat 9-E,20,53,0,,,,
13/04/2024,Block A Flat 9-E,19.9,52,0,,,,
18/04/2024,Block A Flat 9-E,19.9,55,0,,,,
25/04/2024,Block A Flat 9-E,19.9,44,0,,,,
22/04/2024,Block A Flat 9-E,19.7,60,0,,,,
23/04/2024,Block A Flat 9-E,19.7,47,0,,,,
20/04/2024,Block A Flat 9-E,19.6,46,0,,,,
21/04/2024,Block A Flat 9-E,19.6,55,0,,,,
29/04/2024,Block A Flat 9-E,19.5,55,0,,,,
26/04/2024,Block A Flat 9-E,19.3,42,0,,,,
27/04/2024,Block A Flat 9-E,19.2,43,0,,,,
11/04/2024,Block A Flat 9-E,19.1,58,0,,,,
28/04/2024,Block A Flat 9-E,19.1,46,0,,,,
07/04/2024,Block A Flat 9-E,18.8,57,0,,,,
08/04/2024,Block A Flat 9-E,18.4,49,0,,,,
09/04/2024,Block A Flat 9-E,18,52,0,,,,
06/04/2024,Block A Flat 9-E,17.9,68,0,,,,
10/04/2024,Block A Flat 9-E,17.4,48,0,,,,
01/04/2024,Block A Flat 9-E,17.2,56,0,,,,
02/04/2024,Block A Flat 9-E,16.9,60,0,,,,
03/04/2024,Block A Flat 9-E,16.4,62,0,,,,
12/04/2024,Block A Flat 9-F,20.7,60,0,,,,
24/04/2024,Block A Flat 9-F,20.7,52,0,,,,
11/04/2024,Block A Flat 9-F,20.5,55,0,,,,
13/04/2024,Block A Flat 9-F,20.5,58,0,,,,
19/04/2024,Block A Flat 9-F,20,53,0,,,,
12/04/2024,Block B Flat 1 Kitchen,20,67,0,,,,
15/04/2024,Block B Flat 1 Kitchen,19.4,59,0,,,,
06/04/2024,Block B Flat 1 Kitchen,18.6,64,0,,,,
13/04/2024,Block B Flat 10 Kitchen,19,59,0,,,,
12/04/2024,Block B Flat 10 Kitchen,18.9,66,0,,,,
14/04/2024,Block B Flat 10 Kitchen,18.8,54,0,,,,
15/04/2024,Block B Flat 10 Kitchen,18.9,53,0,,,,
19/04/2024,Block B Flat 10 Kitchen,18.5,54,0,,,,
11/04/2024,Block B Flat 10 Kitchen,18.4,61,0,,,,
07/04/2024,Block B Flat 10 Kitchen,18.2,57,0,,,,
10/04/2024,Block B Flat 10 Kitchen,18.2,58,0,,,,
18/04/2024,Block B Flat 10 Kitchen,18.2,52,0,,,,
30/04/2024,Block B Flat 10 Kitchen,18.2,50,0,,,,
08/04/2024,Block B Flat 10 Kitchen,18.1,56,0,,,,
05/04/2024,Block B Flat 10 Kitchen,17.6,54,0,,,,
06/04/2024,Block B Flat 10 Kitchen,17.5,59,0,,,,
22/04/2024,Block B Flat 10 Kitchen,17.3,55,0,,,,
21/04/2024,Block B Flat 10 Kitchen,16.8,50,0,,,,
23/04/2024,Block B Flat 10 Kitchen,16.7,42,0,,,,
24/04/2024,Block B Flat 10 Kitchen,16.1,37,0,,,,
25/04/2024,Block B Flat 10-A,20.8,62,0,,,,
26/04/2024,Block B Flat 10-A,20.5,62,0,,,,
27/04/2024,Block B Flat 10-A,20.5,67,0,,,,
13/04/2024,Block B Flat 10-A,20.3,79,0,,,,
24/04/2024,Block B Flat 10-A,20.2,61,0,,,,
30/04/2024,Block B Flat 10-A,20,73,0,,,,
23/04/2024,Block B Flat 10-A,19.9,73,0,,,,
28/04/2024,Block B Flat 10-A,19.9,66,0,,,,
20/04/2024,Block B Flat 10-A,19.8,69,0,,,,
16/04/2024,Block B Flat 10-A,19.6,73,0,,,,
17/04/2024,Block B Flat 10-A,19.6,71,0,,,,
29/04/2024,Block B Flat 10-A,19.6,71,0,,,,
22/04/2024,Block B Flat 10-A,19.5,71,0,,,,
15/04/2024,Block B Flat 10-A,19.4,71,0,,,,
14/04/2024,Block B Flat 10-A,19.2,64,0,,,,
19/04/2024,Block B Flat 10-A,19.2,66,0,,,,
12/04/2024,Block B Flat 10-A,18.9,71,0,,,,
11/04/2024,Block B Flat 10-A,18.8,74,0,,,,
18/04/2024,Block B Flat 10-A,18.8,67,0,,,,
03/04/2024,Block B Flat 10-A,18.6,72,0,,,,
07/04/2024,Block B Flat 10-A,18.5,81,0,,,,
08/04/2024,Block B Flat 10-A,18.2,81,0,,,,
04/04/2024,Block B Flat 10-A,18,72,0,,,,
09/04/2024,Block B Flat 10-A,18,71,0,,,,
06/04/2024,Block B Flat 10-A,17.9,74,0,,,,
10/04/2024,Block B Flat 10-A,17.7,71,0,,,,
05/04/2024,Block B Flat 10-A,17.5,72,0,,,,
12/04/2024,Block B Flat 10-B,21.1,70,0,,,,
15/04/2024,Block B Flat 10-C,24.2,73,0,,,,
14/04/2024,Block B Flat 10-C,24.1,73,0,,,,
13/04/2024,Block B Flat 10-C,23.5,75,0,,,,
30/04/2024,Block B Flat 10-C,23.4,68,0,,,,
12/04/2024,Block B Flat 10-C,23.3,74,0,,,,
16/04/2024,Block B Flat 10-C,23.3,73,0,,,,
17/04/2024,Block B Flat 10-C,22.9,73,0,,,,
29/04/2024,Block B Flat 10-C,22.9,65,0,,,,
24/04/2024,Block B Flat 10-C,22.7,68,0,,,,
28/04/2024,Block B Flat 10-C,22.6,64,0,,,,
25/04/2024,Block B Flat 10-C,22.5,70,0,,,,
08/04/2024,Block B Flat 10-C,22.2,71,0,,,,
26/04/2024,Block B Flat 10-C,22.2,69,0,,,,
23/04/2024,Block B Flat 10-C,22.1,69,0,,,,
27/04/2024,Block B Flat 10-C,22,67,0,,,,
09/04/2024,Block B Flat 10-C,21.9,72,0,,,,
11/04/2024,Block B Flat 10-C,21.9,71,0,,,,
07/04/2024,Block B Flat 10-C,21.8,72,0,,,,
04/04/2024,Block B Flat 10-C,21.7,68,0,,,,
22/04/2024,Block B Flat 10-C,21.6,69,0,,,,
01/04/2024,Block B Flat 10-C,21.4,74,0,,,,
05/04/2024,Block B Flat 10-C,21.4,70,0,,,,
06/04/2024,Block B Flat 10-C,21.3,71,0,,,,
18/04/2024,Block B Flat 10-C,21.3,71,0,,,,
03/04/2024,Block B Flat 10-C,21.2,71,0,,,,
10/04/2024,Block B Flat 10-C,21,73,0,,,,
02/04/2024,Block B Flat 10-C,20.8,72,0,,,,
19/04/2024,Block B Flat 10-C,20.6,70,0,,,,
21/04/2024,Block B Flat 10-C,19.4,62,0,,,,
20/04/2024,Block B Flat 10-C,19,62,0,,,,
16/04/2024,Block B Flat 10-D,21,61,0,,,,
25/04/2024,Block B Flat 10-D,21,64,0,,,,
29/04/2024,Block B Flat 10-D,21,63,0,,,,
24/04/2024,Block B Flat 10-D,20.9,65,0,,,,
17/04/2024,Block B Flat 10-D,20.7,69,0,,,,
20/04/2024,Block B Flat 10-D,20.5,68,0,,,,
22/04/2024,Block B Flat 10-D,20.4,70,0,,,,
21/04/2024,Block B Flat 10-D,20.3,70,0,,,,
10/04/2024,Block B Flat 10-D,20,71,0,,,,
30/04/2024,Block B Flat 10-D,20,53,0,,,,
07/04/2024,Block B Flat 10-D,19.9,64,0,,,,
08/04/2024,Block B Flat 10-D,19.9,71,0,,,,
18/04/2024,Block B Flat 10-D,19.9,67,0,,,,
25/04/2024,Block B Flat 10-E,21.3,66,0,,,,
23/04/2024,Block B Flat 10-E,21,68,0,,,,
15/04/2024,Block B Flat 10-E,20.8,70,0,,,,
13/04/2024,Block B Flat 10-E,20.7,69,0,,,,
14/04/2024,Block B Flat 10-E,20.7,70,0,,,,
22/04/2024,Block B Flat 10-E,20.5,67,0,,,,
26/04/2024,Block B Flat 10-E,20.5,55,0,,,,
11/04/2024,Block B Flat 10-E,20.4,71,0,,,,
17/04/2024,Block B Flat 10-E,20.3,65,0,,,,
16/04/2024,Block B Flat 10-E,19.9,61,0,,,,
30/04/2024,Block B Flat 10-F,19.7,50,0,,,,
12/04/2024,Block B Flat 10-F,19.6,66,0,,,,
11/04/2024,Block B Flat 10-F,19.4,61,0,,,,
13/04/2024,Block B Flat 10-F,19.2,57,0,,,,
14/04/2024,Block B Flat 10-F,19.2,53,0,,,,
08/04/2024,Block B Flat 10-F,18.9,57,0,,,,
09/04/2024,Block B Flat 10-F,18.6,60,0,,,,
27/04/2024,Block B Flat 10-F,18.5,43,0,,,,
15/04/2024,Block B Flat 10-F,18.2,47,0,,,,
16/04/2024,Block B Flat 10-F,18,43,0,,,,
10/04/2024,Block B Flat 10-F,17.5,55,0,,,,
17/04/2024,Block B Flat 10-F,17.3,43,0,,,,
01/04/2024,Block B Flat 10-F,14.2,58,0,,,,
02/04/2024,Block B Flat 10-F,13.8,65,0,,,,
03/04/2024,Block B Flat 10-F,13,66,0,,,,
12/04/2024,Block B Flat 11 Kitchen,18.3,70,0,,,,
13/04/2024,Block B Flat 11 Kitchen,17.8,67,0,,,,
24/04/2024,Block B Flat 11 Kitchen,17.7,60,0,,,,
30/04/2024,Block B Flat 11 Kitchen,17.7,59,0,,,,
11/04/2024,Block B Flat 11 Kitchen,17.6,68,0,,,,
25/04/2024,Block B Flat 11 Kitchen,17.6,56,0,,,,
22/04/2024,Block B Flat 11 Kitchen,17.4,66,0,,,,
23/04/2024,Block B Flat 11 Kitchen,17.3,60,0,,,,
14/04/2024,Block B Flat 11 Kitchen,17.1,63,0,,,,
27/04/2024,Block B Flat 11 Kitchen,16.9,55,0,,,,
26/04/2024,Block B Flat 11 Kitchen,16.7,54,0,,,,
29/04/2024,Block B Flat 11 Kitchen,16.7,61,0,,,,
16/04/2024,Block B Flat 11 Kitchen,16.6,58,0,,,,
28/04/2024,Block B Flat 11 Kitchen,16.6,60,0,,,,
15/04/2024,Block B Flat 11 Kitchen,16.5,63,0,,,,
21/04/2024,Block B Flat 11 Kitchen,16.5,63,0,,,,
07/04/2024,Block B Flat 11 Kitchen,16.3,65,0,,,,
17/04/2024,Block B Flat 11 Kitchen,15.9,57,0,,,,
19/04/2024,Block B Flat 11 Kitchen,15.8,60,0,,,,
20/04/2024,Block B Flat 11 Kitchen,15.8,58,0,,,,
01/04/2024,Block B Flat 11 Kitchen,15.6,60,0,,,,
18/04/2024,Block B Flat 11 Kitchen,15.4,64,0,,,,
02/04/2024,Block B Flat 11 Kitchen,14.4,70,0,,,,
03/04/2024,Block B Flat 11 Kitchen,13.3,73,0,,,,
27/04/2024,Block B Flat 11-A,17.2,46,0,,,,
26/04/2024,Block B Flat 11-A,17,46,0,,,,
24/04/2024,Block B Flat 11-A,16.9,45,0,,,,
25/04/2024,Block B Flat 11-A,16.9,48,0,,,,
01/04/2024,Block B Flat 11-A,16.8,56,0,,,,
12/04/2024,Block B Flat 11-A,16.6,70,0,,,,
23/04/2024,Block B Flat 11-A,16.6,51,0,,,,
28/04/2024,Block B Flat 11-A,16.5,47,0,,,,
30/04/2024,Block B Flat 11-A,16.4,56,0,,,,
21/04/2024,Block B Flat 11-A,16,56,0,,,,
22/04/2024,Block B Flat 11-A,15.9,59,0,,,,
13/04/2024,Block B Flat 11-A,15.6,60,0,,,,
02/04/2024,Block B Flat 11-A,15.2,64,0,,,,
29/04/2024,Block B Flat 11-A,15.2,56,0,,,,
20/04/2024,Block B Flat 11-A,15.1,49,0,,,,
17/04/2024,Block B Flat 11-A,15,48,0,,,,
19/04/2024,Block B Flat 11-A,14.4,51,0,,,,
14/04/2024,Block B Flat 11-A,14.3,55,0,,,,
03/04/2024,Block B Flat 11-A,14,68,0,,,,
18/04/2024,Block B Flat 11-A,13.9,57,0,,,,
27/04/2024,Block B Flat 11-B,21.2,65,0,,,,
24/04/2024,Block B Flat 11-B,20.9,68,0,,,,
23/04/2024,Block B Flat 11-B,20.7,69,0,,,,
25/04/2024,Block B Flat 11-B,20.7,65,0,,,,
28/04/2024,Block B Flat 11-B,20.3,66,0,,,,
26/04/2024,Block B Flat 11-B,20.1,64,0,,,,
30/04/2024,Block B Flat 11-B,20.1,67,0,,,,
21/04/2024,Block B Flat 11-B,20,66,0,,,,
22/04/2024,Block B Flat 11-B,20,67,0,,,,
29/04/2024,Block B Flat 11-B,19.6,68,0,,,,
12/04/2024,Block B Flat 11-B,18,62,0,,,,
11/04/2024,Block B Flat 11-B,17.8,60,0,,,,
13/04/2024,Block B Flat 11-B,17.4,62,0,,,,
16/04/2024,Block B Flat 11-B,17.4,56,0,,,,
17/04/2024,Block B Flat 11-B,17,56,0,,,,
07/04/2024,Block B Flat 11-B,16.8,60,0,,,,
01/04/2024,Block B Flat 11-B,16.7,76,0,,,,
08/04/2024,Block B Flat 11-B,16.6,58,0,,,,
14/04/2024,Block B Flat 11-B,16.6,59,0,,,,
15/04/2024,Block B Flat 11-B,16.5,58,0,,,,
09/04/2024,Block B Flat 11-B,16.3,59,0,,,,
19/04/2024,Block B Flat 11-B,16.3,56,0,,,,
18/04/2024,Block B Flat 11-B,15.9,56,0,,,,
02/04/2024,Block B Flat 11-B,15.7,71,0,,,,
03/04/2024,Block B Flat 11-B,15.2,67,0,,,,
22/04/2024,Block B Flat 11-C,22,60,0,,,,
12/04/2024,Block B Flat 11-D,19.1,62,0,,,,
25/04/2024,Block B Flat 11-D,19,41,0,,,,
24/04/2024,Block B Flat 11-D,18.8,41,0,,,,
11/04/2024,Block B Flat 11-D,18.8,59,0,,,,
13/04/2024,Block B Flat 11-D,18.4,57,0,,,,
26/04/2024,Block B Flat 11-D,18.4,41,0,,,,
27/04/2024,Block B Flat 11-D,18.3,42,0,,,,
23/04/2024,Block B Flat 11-D,18.2,46,0,,,,
14/04/2024,Block B Flat 11-D,17.9,52,0,,,,
16/04/2024,Block B Flat 11-D,17.9,40,0,,,,
30/04/2024,Block B Flat 11-D,17.9,51,0,,,,
22/04/2024,Block B Flat 11-D,17.8,53,0,,,,
21/04/2024,Block B Flat 11-D,17.5,50,0,,,,
08/04/2024,Block B Flat 11-D,17.4,53,0,,,,
15/04/2024,Block B Flat 11-D,17.4,48,0,,,,
07/04/2024,Block B Flat 11-D,17.3,53,0,,,,
28/04/2024,Block B Flat 11-D,17.2,44,0,,,,
17/04/2024,Block B Flat 11-D,17,43,0,,,,
20/04/2024,Block B Flat 11-D,16.9,44,0,,,,
29/04/2024,Block B Flat 11-D,16.9,50,0,,,,
19/04/2024,Block B Flat 11-D,16.5,45,0,,,,
18/04/2024,Block B Flat 11-D,16,51,0,,,,
01/04/2024,Block B Flat 11-D,15.6,58,0,,,,
02/04/2024,Block B Flat 11-D,14.5,62,0,,,,
03/04/2024,Block B Flat 11-D,13.8,63,0,,,,
22/04/2024,Block B Flat 12 Kitchen,20.9,59,0,,,,
12/04/2024,Block B Flat 12 Kitchen,20.5,62,0,,,,
26/04/2024,Block B Flat 12 Kitchen,20.2,46,0,,,,
30/04/2024,Block B Flat 12 Kitchen,20.2,52,0,,,,
16/04/2024,Block B Flat 12 Kitchen,20.1,48,0,,,,
20/04/2024,Block B Flat 12 Kitchen,20.1,48,0,,,,
03/04/2024,Block B Flat 12 Kitchen,20,67,0,,,,
08/04/2024,Block B Flat 12 Kitchen,20,55,0,,,,
24/04/2024,Block B Flat 12 Kitchen,20,44,0,,,,
21/04/2024,Block B Flat 12 Kitchen,19.9,56,0,,,,
27/04/2024,Block B Flat 12 Kitchen,19.9,44,0,,,,
23/04/2024,Block B Flat 12 Kitchen,19.8,46,0,,,,
25/04/2024,Block B Flat 12 Kitchen,19.8,46,0,,,,
28/04/2024,Block B Flat 12 Kitchen,19.8,48,0,,,,
04/04/2024,Block B Flat 12 Kitchen,19.6,57,0,,,,
14/04/2024,Block B Flat 12 Kitchen,19.4,49,0,,,,
17/04/2024,Block B Flat 12 Kitchen,19.4,45,0,,,,
18/04/2024,Block B Flat 12 Kitchen,19.4,55,0,,,,
09/04/2024,Block B Flat 12 Kitchen,19.2,54,0,,,,
19/04/2024,Block B Flat 12 Kitchen,19.1,49,0,,,,
10/04/2024,Block B Flat 12 Kitchen,18.9,53,0,,,,
25/04/2024,Block B Flat 12-A,20.2,68,0,,,,
12/04/2024,Block B Flat 12-A,19.9,73,0,,,,
23/04/2024,Block B Flat 12-A,19.8,70,0,,,,
13/04/2024,Block B Flat 12-A,19.2,63,0,,,,
24/04/2024,Block B Flat 12-A,19.1,61,0,,,,
06/04/2024,Block B Flat 12-A,18.6,68,0,,,,
11/04/2024,Block B Flat 12-A,18.6,64,0,,,,
26/04/2024,Block B Flat 12-A,18.5,52,0,,,,
27/04/2024,Block B Flat 12-A,18.4,52,0,,,,
07/04/2024,Block B Flat 12-A,18.1,58,0,,,,
09/04/2024,Block B Flat 12-B,20,66,0,,,,
12/04/2024,Block B Flat 12-B,19.7,61,0,,,,
13/04/2024,Block B Flat 12-B,19.7,61,0,,,,
14/04/2024,Block B Flat 12-B,19.4,59,0,,,,
11/04/2024,Block B Flat 12-B,19.2,61,0,,,,
15/04/2024,Block B Flat 12-B,19.2,58,0,,,,
16/04/2024,Block B Flat 12-B,19.1,56,0,,,,
25/04/2024,Block B Flat 12-B,19.1,52,0,,,,
23/04/2024,Block B Flat 12-B,19,55,0,,,,
24/04/2024,Block B Flat 12-B,19,54,0,,,,
30/04/2024,Block B Flat 12-B,18.8,52,0,,,,
22/04/2024,Block B Flat 12-B,18.9,55,0,,,,
17/04/2024,Block B Flat 12-B,18.7,55,0,,,,
21/04/2024,Block B Flat 12-B,18.7,55,0,,,,
10/04/2024,Block B Flat 12-B,18.6,60,0,,,,
20/04/2024,Block B Flat 12-B,18.6,54,0,,,,
04/04/2024,Block B Flat 12-B,18.5,65,0,,,,
26/04/2024,Block B Flat 12-B,18.5,52,0,,,,
19/04/2024,Block B Flat 12-B,18.3,55,0,,,,
18/04/2024,Block B Flat 12-B,18.2,55,0,,,,
29/04/2024,Block B Flat 12-B,18.2,51,0,,,,
27/04/2024,Block B Flat 12-B,18.1,52,0,,,,
28/04/2024,Block B Flat 12-B,17.8,51,0,,,,
25/04/2024,Block B Flat 12-C,20.8,63,0,,,,
24/04/2024,Block B Flat 12-C,20.6,63,0,,,,
26/04/2024,Block B Flat 12-C,20,59,0,,,,
12/04/2024,Block B Flat 12-D,20.7,71,0,,,,
13/04/2024,Block B Flat 12-D,20.5,75,0,,,,
11/04/2024,Block B Flat 12-D,20.2,72,0,,,,
14/04/2024,Block B Flat 12-D,19.9,68,0,,,,
15/04/2024,Block B Flat 12-D,19.7,71,0,,,,
16/04/2024,Block B Flat 12-D,19.6,69,0,,,,
09/04/2024,Block B Flat 12-D,19.5,71,0,,,,
17/04/2024,Block B Flat 12-D,19.3,70,0,,,,
10/04/2024,Block B Flat 12-D,19,71,0,,,,
24/04/2024,Block B Flat 12-D,19,59,0,,,,
06/04/2024,Block B Flat 12-D,18.9,69,0,,,,
18/04/2024,Block B Flat 12-D,18.9,69,0,,,,
30/04/2024,Block B Flat 12-D,18.7,52,0,,,,
29/04/2024,Block B Flat 12-D,18.4,51,0,,,,
28/04/2024,Block B Flat 12-E,22.7,43,0,,,,
13/04/2024,Block B Flat 12-E,20.6,53,0,,,,
12/04/2024,Block B Flat 12-E,20.4,53,0,,,,
14/04/2024,Block B Flat 12-E,20.1,50,0,,,,
07/04/2024,Block B Flat 12-E,20,50,0,,,,
11/04/2024,Block B Flat 12-E,20,51,0,,,,
15/04/2024,Block B Flat 12-E,19.9,51,0,,,,
08/04/2024,Block B Flat 12-E,19.7,50,0,,,,
01/04/2024,Block B Flat 12-E,19.6,53,0,,,,
09/04/2024,Block B Flat 12-E,19.5,52,0,,,,
06/04/2024,Block B Flat 12-E,19.2,52,0,,,,
25/04/2024,Block B Flat 12-E,19.1,33,0,,,,
30/04/2024,Block B Flat 12-E,19,47,0,,,,
10/04/2024,Block B Flat 12-E,18.8,51,0,,,,
21/04/2024,Block B Flat 12-E,18.9,45,0,,,,
05/04/2024,Block B Flat 12-E,18.7,54,0,,,,
23/04/2024,Block B Flat 12-E,18.7,36,0,,,,
19/04/2024,Block B Flat 12-E,18.6,37,0,,,,
24/04/2024,Block B Flat 12-E,18.5,31,0,,,,
29/04/2024,Block B Flat 12-E,18.4,46,0,,,,
20/04/2024,Block B Flat 12-E,18.2,35,0,,,,
28/04/2024,Block B Flat 12-F,24,59,0,,,,
27/04/2024,Block B Flat 12-F,23.7,59,0,,,,
29/04/2024,Block B Flat 12-F,23.6,59,0,,,,
